account_id,month,active_users,features_adopted,logins
A000299,2026-02-02 10:59:05.470511,27,7,496
A000299,2026-03-04 10:59:05.470511,23,7,453
A000299,2026-04-03 10:59:05.470511,31,7,254
A000299,2026-05-03 10:59:05.470511,28,8,367
A000299,2026-06-02 10:59:05.470511,28,8,285
A000299,2026-07-02 10:59:05.470511,31,8,342
A000299,2026-08-01 10:59:05.470511,30,8,280
A000300,2024-03-03 12:30:22.938793,2,3,33
A000300,2024-04-02 12:30:22.938793,2,3,29
A000300,2024-05-02 12:30:22.938793,2,3,29
A000300,2024-06-01 12:30:22.938793,2,3,29
A000300,2024-07-01 12:30:22.938793,2,3,35
A000300,2024-07-31 12:30:22.938793,2,3,21
A000300,2024-08-30 12:30:22.938793,2,3,20
A000300,2024-10-29 12:30:22.938793,2,3,21
A000300,2024-11-28 12:30:22.938793,2,3,29
A000300,2024-12-28 12:30:22.938793,2,3,17
A000300,2025-01-27 12:30:22.938793,2,3,29
A000300,2025-02-26 12:30:22.938793,2,3,28
A000300,2025-04-27 12:30:22.938793,2,3,36
A000300,2025-05-27 12:30:22.938793,2,3,42
A000300,2025-06-26 12:30:22.938793,2,3,34
A000300,2025-07-26 12:30:22.938793,2,3,33
A000300,2025-08-25 12:30:22.938793,2,3,20
A000300,2025-09-24 12:30:22.938793,2,3,34
A000300,2025-10-24 12:30:22.938793,2,3,32
A000300,2025-11-23 12:30:22.938793,2,3,30
A000300,2025-12-23 12:30:22.938793,2,3,24
A000300,2026-01-22 12:30:22.938793,2,3,36
A000300,2026-02-21 12:30:22.938793,2,3,34
A000300,2026-03-23 12:30:22.938793,2,3,19
A000300,2026-04-22 12:30:22.938793,2,3,30
A000300,2026-05-22 12:30:22.938793,2,3,32
A000300,2026-06-21 12:30:22.938793,2,3,39
A000300,2026-07-21 12:30:22.938793,2,3,20
A000301,2025-12-03 14:57:03.809388,6,2,90
A000301,2026-01-02 14:57:03.809388,6,3,127
A000301,2026-02-01 14:57:03.809388,7,3,65
A000301,2026-03-03 14:57:03.809388,7,4,146
A000301,2026-04-02 14:57:03.809388,9,4,170
A000301,2026-05-02 14:57:03.809388,10,5,140
A000301,2026-06-01 14:57:03.809388,9,6,159
A000301,2026-07-01 14:57:03.809388,9,6,124
A000301,2026-07-31 14:57:03.809388,12,7,146
A000302,2024-02-14 19:49:25.267728,3,2,51
A000302,2024-03-15 19:49:25.267728,3,2,26
A000302,2024-04-14 19:49:25.267728,3,2,53
A000302,2024-05-14 19:49:25.267728,3,3,41
A000302,2024-06-13 19:49:25.267728,4,3,57
A000302,2024-07-13 19:49:25.267728,3,3,51
A000302,2024-08-12 19:49:25.267728,3,3,51
A000302,2024-09-11 19:49:25.267728,3,3,36
A000302,2024-10-11 19:49:25.267728,3,3,30
A000302,2024-11-10 19:49:25.267728,4,4,54
A000302,2024-12-10 19:49:25.267728,4,4,30
A000302,2025-01-09 19:49:25.267728,4,4,47
A000302,2025-02-08 19:49:25.267728,5,4,86
A000302,2025-03-10 19:49:25.267728,4,4,50
A000302,2025-04-09 19:49:25.267728,4,4,29
A000302,2025-05-09 19:49:25.267728,5,5,64
A000302,2025-06-08 19:49:25.267728,4,5,60
A000302,2025-07-08 19:49:25.267728,4,5,52
A000302,2025-08-07 19:49:25.267728,4,5,52
A000302,2025-09-06 19:49:25.267728,4,5,53
A000302,2025-10-06 19:49:25.267728,5,5,54
A000302,2025-11-05 19:49:25.267728,4,6,71
A000302,2025-12-05 19:49:25.267728,5,6,63
A000302,2026-01-04 19:49:25.267728,4,6,57
A000302,2026-02-03 19:49:25.267728,5,6,48
A000302,2026-03-05 19:49:25.267728,6,6,73
A000302,2026-04-04 19:49:25.267728,4,6,85
A000302,2026-05-04 19:49:25.267728,5,7,80
A000302,2026-06-03 19:49:25.267728,5,7,89
A000302,2026-07-03 19:49:25.267728,5,7,68
A000303,2026-02-21 15:21:24.036395,2,3,34
A000303,2026-03-23 15:21:24.036395,2,3,17
A000303,2026-04-22 15:21:24.036395,2,3,19
A000303,2026-05-22 15:21:24.036395,2,3,20
A000303,2026-06-21 15:21:24.036395,2,3,26
A000303,2026-07-21 15:21:24.036395,2,3,39
A000304,2026-07-05 20:36:37.396110,4,3,42
A000305,2024-01-22 09:29:52.859825,7,3,92
A000305,2024-02-21 09:29:52.859825,7,3,132
A000305,2024-03-22 09:29:52.859825,7,3,100
A000305,2024-04-21 09:29:52.859825,7,3,102
A000305,2024-05-21 09:29:52.859825,7,3,137
A000305,2024-06-20 09:29:52.859825,7,3,94
A000305,2024-07-20 09:29:52.859825,7,3,100
A000305,2024-08-19 09:29:52.859825,6,3,76
A000305,2024-09-18 09:29:52.859825,8,3,90
A000305,2024-11-17 09:29:52.859825,7,3,89
A000305,2025-01-16 09:29:52.859825,8,3,114
A000305,2025-02-15 09:29:52.859825,7,3,57
A000305,2025-03-17 09:29:52.859825,7,3,92
A000305,2025-04-16 09:29:52.859825,7,3,138
A000305,2025-05-16 09:29:52.859825,7,3,95
A000305,2025-06-15 09:29:52.859825,7,3,88
A000305,2025-07-15 09:29:52.859825,7,3,108
A000305,2025-08-14 09:29:52.859825,7,3,83
A000305,2025-09-13 09:29:52.859825,7,3,120
A000305,2025-10-13 09:29:52.859825,7,3,89
A000305,2025-11-12 09:29:52.859825,7,3,91
A000305,2025-12-12 09:29:52.859825,7,3,89
A000305,2026-01-11 09:29:52.859825,7,3,87
A000305,2026-02-10 09:29:52.859825,7,3,59
A000305,2026-03-12 09:29:52.859825,7,3,105
A000305,2026-04-11 09:29:52.859825,7,3,119
A000305,2026-05-11 09:29:52.859825,7,3,105
A000305,2026-06-10 09:29:52.859825,7,3,126
A000305,2026-07-10 09:29:52.859825,7,3,86
A000306,2026-01-27 16:25:12.504725,3,4,39
A000306,2026-02-26 16:25:12.504725,3,4,36
A000306,2026-03-28 16:25:12.504725,3,4,36
A000306,2026-04-27 16:25:12.504725,3,4,54
A000306,2026-05-27 16:25:12.504725,3,4,29
A000306,2026-06-26 16:25:12.504725,3,4,54
A000306,2026-07-26 16:25:12.504725,3,4,23
A000307,2023-08-04 21:39:47.998958,3,3,35
A000307,2023-09-03 21:39:47.998958,3,3,39
A000307,2023-10-03 21:39:47.998958,3,3,25
A000307,2023-11-02 21:39:47.998958,3,3,39
A000307,2023-12-02 21:39:47.998958,3,3,40
A000307,2024-01-01 21:39:47.998958,3,3,31
A000307,2024-01-31 21:39:47.998958,3,3,26
A000307,2024-03-01 21:39:47.998958,3,3,23
A000307,2024-03-31 21:39:47.998958,3,3,23
A000307,2024-04-30 21:39:47.998958,3,3,41
A000307,2024-05-30 21:39:47.998958,3,3,30
A000307,2024-06-29 21:39:47.998958,3,3,43
A000307,2024-07-29 21:39:47.998958,3,3,59
A000307,2024-08-28 21:39:47.998958,3,3,46
A000307,2024-09-27 21:39:47.998958,3,3,27
A000307,2024-10-27 21:39:47.998958,3,3,56
A000307,2024-11-26 21:39:47.998958,3,3,47
A000307,2024-12-26 21:39:47.998958,3,3,36
A000307,2025-01-25 21:39:47.998958,3,3,49
A000307,2025-02-24 21:39:47.998958,3,3,35
A000307,2025-03-26 21:39:47.998958,3,3,60
A000307,2025-04-25 21:39:47.998958,3,3,43
A000307,2025-05-25 21:39:47.998958,3,3,26
A000307,2025-06-24 21:39:47.998958,3,3,27
A000307,2025-07-24 21:39:47.998958,3,3,48
A000307,2025-08-23 21:39:47.998958,3,3,32
A000307,2025-09-22 21:39:47.998958,3,3,46
A000307,2025-10-22 21:39:47.998958,3,3,56
A000307,2025-11-21 21:39:47.998958,3,3,31
A000307,2025-12-21 21:39:47.998958,3,3,39
A000307,2026-01-20 21:39:47.998958,3,3,42
A000307,2026-02-19 21:39:47.998958,3,3,46
A000307,2026-03-21 21:39:47.998958,3,3,30
A000307,2026-04-20 21:39:47.998958,3,3,31
A000307,2026-05-20 21:39:47.998958,3,3,22
A000307,2026-06-19 21:39:47.998958,3,3,55
A000307,2026-07-19 21:39:47.998958,3,3,32
A000308,2026-06-25 02:38:12.700742,16,3,158
A000308,2026-07-25 02:38:12.700742,16,3,154
A000309,2026-05-17 20:28:54.230694,5,3,82
A000309,2026-06-16 20:28:54.230694,5,3,78
A000309,2026-07-16 20:28:54.230694,5,3,99
A000310,2023-12-28 20:20:12.563343,2,3,30
A000310,2024-01-27 20:20:12.563343,2,3,19
A000310,2024-02-26 20:20:12.563343,2,3,27
A000310,2024-03-27 20:20:12.563343,2,3,35
A000310,2024-04-26 20:20:12.563343,2,3,25
A000310,2024-05-26 20:20:12.563343,2,3,23
A000310,2024-06-25 20:20:12.563343,2,3,18
A000310,2024-07-25 20:20:12.563343,2,3,29
A000310,2024-08-24 20:20:12.563343,2,3,32
A000310,2024-09-23 20:20:12.563343,2,3,33
A000310,2024-10-23 20:20:12.563343,2,3,27
A000310,2024-11-22 20:20:12.563343,2,3,28
A000310,2024-12-22 20:20:12.563343,2,3,36
A000310,2025-01-21 20:20:12.563343,2,3,19
A000310,2025-02-20 20:20:12.563343,2,3,24
A000310,2025-03-22 20:20:12.563343,2,3,20
A000310,2025-04-21 20:20:12.563343,2,3,33
A000310,2025-06-20 20:20:12.563343,2,3,23
A000310,2025-07-20 20:20:12.563343,2,3,28
A000310,2025-08-19 20:20:12.563343,2,3,18
A000310,2025-09-18 20:20:12.563343,2,3,32
A000310,2025-10-18 20:20:12.563343,2,3,39
A000310,2025-11-17 20:20:12.563343,2,3,34
A000310,2025-12-17 20:20:12.563343,2,3,20
A000310,2026-01-16 20:20:12.563343,2,3,18
A000310,2026-02-15 20:20:12.563343,2,3,15
A000310,2026-03-17 20:20:12.563343,2,3,28
A000310,2026-04-16 20:20:12.563343,2,3,40
A000310,2026-05-16 20:20:12.563343,2,3,17
A000310,2026-06-15 20:20:12.563343,2,3,22
A000310,2026-07-15 20:20:12.563343,2,3,14
A000311,2024-10-30 23:57:56.898325,2,2,37
A000311,2024-11-29 23:57:56.898325,2,2,22
A000311,2024-12-29 23:57:56.898325,2,2,29
A000311,2025-01-28 23:57:56.898325,2,2,18
A000311,2025-02-27 23:57:56.898325,2,2,33
A000311,2025-03-29 23:57:56.898325,2,2,26
A000311,2025-04-28 23:57:56.898325,2,2,18
A000311,2025-05-28 23:57:56.898325,2,2,28
A000311,2025-06-27 23:57:56.898325,2,2,18
A000311,2025-07-27 23:57:56.898325,2,2,32
A000311,2025-08-26 23:57:56.898325,2,2,29
A000311,2025-09-25 23:57:56.898325,2,2,30
A000311,2025-10-25 23:57:56.898325,2,2,31
A000311,2025-11-24 23:57:56.898325,2,2,17
A000311,2025-12-24 23:57:56.898325,2,2,35
A000311,2026-01-23 23:57:56.898325,2,2,34
A000311,2026-02-22 23:57:56.898325,2,2,20
A000311,2026-03-24 23:57:56.898325,2,2,29
A000311,2026-04-23 23:57:56.898325,2,2,17
A000311,2026-05-23 23:57:56.898325,2,2,29
A000311,2026-06-22 23:57:56.898325,2,2,23
A000311,2026-07-22 23:57:56.898325,2,2,22
A000312,2024-07-16 11:33:31.480933,7,3,137
A000312,2024-08-15 11:33:31.480933,7,3,62
A000312,2024-09-14 11:33:31.480933,9,3,104
A000312,2024-10-14 11:33:31.480933,7,3,94
A000312,2024-11-13 11:33:31.480933,7,3,120
A000312,2024-12-13 11:33:31.480933,9,3,167
A000312,2025-01-12 11:33:31.480933,8,3,90
A000312,2025-02-11 11:33:31.480933,8,3,84
A000312,2025-03-13 11:33:31.480933,9,3,115
A000312,2025-04-12 11:33:31.480933,9,3,136
A000312,2025-05-12 11:33:31.480933,8,3,106
A000312,2025-06-11 11:33:31.480933,8,3,143
A000312,2025-07-11 11:33:31.480933,8,3,99
A000312,2025-08-10 11:33:31.480933,8,3,133
A000312,2025-09-09 11:33:31.480933,8,3,124
A000312,2025-10-09 11:33:31.480933,8,3,108
A000312,2025-11-08 11:33:31.480933,8,3,137
A000312,2025-12-08 11:33:31.480933,8,3,156
A000312,2026-01-07 11:33:31.480933,7,3,115
A000312,2026-02-06 11:33:31.480933,8,3,94
A000312,2026-03-08 11:33:31.480933,8,3,88
A000312,2026-04-07 11:33:31.480933,7,3,123
A000312,2026-05-07 11:33:31.480933,9,3,123
A000312,2026-06-06 11:33:31.480933,7,3,63
A000312,2026-07-06 11:33:31.480933,8,3,88
A000313,2025-08-29 06:53:07.764550,11,3,165
A000313,2025-09-28 06:53:07.764550,13,3,170
A000313,2025-10-28 06:53:07.764550,12,4,200
A000313,2025-11-27 06:53:07.764550,15,4,225
A000313,2025-12-27 06:53:07.764550,15,5,171
A000313,2026-01-26 06:53:07.764550,15,5,211
A000313,2026-02-25 06:53:07.764550,18,6,327
A000313,2026-03-27 06:53:07.764550,17,6,255
A000313,2026-04-26 06:53:07.764550,18,7,145
A000313,2026-05-26 06:53:07.764550,19,7,204
A000313,2026-06-25 06:53:07.764550,18,8,347
A000314,2024-07-10 01:52:16.460051,9,3,77
A000314,2024-08-09 01:52:16.460051,9,3,169
A000314,2024-09-08 01:52:16.460051,8,3,152
A000314,2024-10-08 01:52:16.460051,9,3,136
A000314,2024-11-07 01:52:16.460051,9,3,158
A000314,2024-12-07 01:52:16.460051,9,3,130
A000314,2025-01-06 01:52:16.460051,10,3,188
A000314,2025-02-05 01:52:16.460051,9,3,164
A000314,2025-03-07 01:52:16.460051,10,3,129
A000314,2025-04-06 01:52:16.460051,10,3,88
A000314,2025-05-06 01:52:16.460051,9,3,153
A000314,2025-07-05 01:52:16.460051,10,3,101
A000314,2025-08-04 01:52:16.460051,9,3,148
A000314,2025-09-03 01:52:16.460051,10,3,186
A000314,2025-10-03 01:52:16.460051,9,3,133
A000314,2025-11-02 01:52:16.460051,10,3,135
A000314,2025-12-02 01:52:16.460051,9,3,93
A000314,2026-01-01 01:52:16.460051,8,3,102
A000314,2026-01-31 01:52:16.460051,9,3,95
A000314,2026-03-02 01:52:16.460051,8,3,67
A000314,2026-04-01 01:52:16.460051,8,3,142
A000314,2026-05-01 01:52:16.460051,9,3,83
A000314,2026-05-31 01:52:16.460051,9,3,85
A000314,2026-06-30 01:52:16.460051,8,3,128
A000314,2026-07-30 01:52:16.460051,9,3,77
A000315,2024-09-13 19:01:22.219931,47,4,388
A000315,2024-10-13 19:01:22.219931,49,4,424
A000315,2024-12-12 19:01:22.219931,46,3,410
A000315,2025-01-11 19:01:22.219931,37,3,521
A000315,2025-02-10 19:01:22.219931,34,3,623
A000315,2025-03-12 19:01:22.219931,28,3,420
A000315,2025-04-11 19:01:22.219931,25,3,244
A000315,2025-05-11 19:01:22.219931,19,2,204
A000316,2026-01-18 02:32:11.287035,8,3,82
A000316,2026-02-17 02:32:11.287035,9,3,103
A000316,2026-03-19 02:32:11.287035,8,3,115
A000316,2026-04-18 02:32:11.287035,9,3,137
A000316,2026-05-18 02:32:11.287035,10,3,98
A000316,2026-06-17 02:32:11.287035,10,3,107
A000316,2026-07-17 02:32:11.287035,10,3,98
A000317,2025-09-08 09:01:57.998095,9,4,145
A000317,2025-10-08 09:01:57.998095,11,4,210
A000317,2025-11-07 09:01:57.998095,10,4,139
A000317,2025-12-07 09:01:57.998095,11,4,99
A000317,2026-01-06 09:01:57.998095,10,4,86
A000317,2026-02-05 09:01:57.998095,9,4,83
A000317,2026-03-07 09:01:57.998095,10,4,145
A000317,2026-04-06 09:01:57.998095,10,4,159
A000317,2026-05-06 09:01:57.998095,9,4,98
A000317,2026-06-05 09:01:57.998095,10,4,164
A000317,2026-07-05 09:01:57.998095,10,4,167
A000318,2025-09-03 17:28:59.270233,12,2,159
A000318,2025-10-03 17:28:59.270233,13,2,164
A000318,2025-11-02 17:28:59.270233,14,3,207
A000318,2025-12-02 17:28:59.270233,15,3,129
A000318,2026-01-01 17:28:59.270233,20,4,178
A000318,2026-01-31 17:28:59.270233,22,4,325
A000318,2026-03-02 17:28:59.270233,19,5,212
A000318,2026-04-01 17:28:59.270233,22,5,406
A000318,2026-05-01 17:28:59.270233,22,6,382
A000318,2026-05-31 17:28:59.270233,26,6,399
A000318,2026-06-30 17:28:59.270233,24,7,220
A000318,2026-07-30 17:28:59.270233,27,7,485
A000319,2024-12-25 23:30:08.427563,11,3,154
A000319,2025-01-24 23:30:08.427563,10,3,180
A000319,2025-02-23 23:30:08.427563,11,3,134
A000319,2025-03-25 23:30:08.427563,10,3,142
A000319,2025-04-24 23:30:08.427563,11,3,152
A000319,2025-05-24 23:30:08.427563,9,3,125
A000319,2025-06-23 23:30:08.427563,11,3,160
A000319,2025-07-23 23:30:08.427563,10,3,144
A000319,2025-09-21 23:30:08.427563,10,3,185
A000319,2025-10-21 23:30:08.427563,10,3,102
A000319,2025-11-20 23:30:08.427563,10,3,110
A000319,2025-12-20 23:30:08.427563,9,3,128
A000319,2026-01-19 23:30:08.427563,9,3,115
A000319,2026-02-18 23:30:08.427563,9,3,162
A000319,2026-03-20 23:30:08.427563,10,3,86
A000319,2026-04-19 23:30:08.427563,10,3,117
A000319,2026-05-19 23:30:08.427563,10,3,131
A000319,2026-06-18 23:30:08.427563,10,3,164
A000319,2026-07-18 23:30:08.427563,9,3,111
A000320,2024-02-29 12:51:16.706660,3,2,38
A000320,2024-03-30 12:51:16.706660,3,2,51
A000320,2024-04-29 12:51:16.706660,3,2,59
A000320,2024-05-29 12:51:16.706660,3,2,54
A000320,2024-06-28 12:51:16.706660,3,2,52
A000320,2024-07-28 12:51:16.706660,3,2,29
A000320,2024-08-27 12:51:16.706660,3,2,36
A000320,2024-09-26 12:51:16.706660,3,2,36
A000320,2024-11-25 12:51:16.706660,3,2,53
A000320,2024-12-25 12:51:16.706660,3,2,41
A000320,2025-01-24 12:51:16.706660,3,2,41
A000320,2025-02-23 12:51:16.706660,3,2,48
A000320,2025-03-25 12:51:16.706660,3,2,42
A000320,2025-04-24 12:51:16.706660,3,2,51
A000320,2025-05-24 12:51:16.706660,3,2,29
A000320,2025-06-23 12:51:16.706660,3,2,30
A000320,2025-07-23 12:51:16.706660,3,2,52
A000320,2025-08-22 12:51:16.706660,3,2,48
A000320,2025-09-21 12:51:16.706660,3,2,50
A000320,2025-10-21 12:51:16.706660,3,2,41
A000320,2025-11-20 12:51:16.706660,3,2,34
A000320,2025-12-20 12:51:16.706660,3,2,30
A000320,2026-01-19 12:51:16.706660,3,2,42
A000320,2026-02-18 12:51:16.706660,3,2,60
A000320,2026-03-20 12:51:16.706660,3,2,37
A000320,2026-04-19 12:51:16.706660,3,2,38
A000320,2026-05-19 12:51:16.706660,3,2,53
A000320,2026-06-18 12:51:16.706660,3,2,55
A000320,2026-07-18 12:51:16.706660,3,2,57
A000321,2026-06-17 21:06:55.709198,2,2,34
A000321,2026-07-17 21:06:55.709198,1,1,10
A000322,2026-08-05 18:26:49.275841,2,3,32
A000323,2024-03-27 04:50:10.909400,10,3,186
A000323,2024-04-26 04:50:10.909400,10,3,173
A000323,2024-05-26 04:50:10.909400,9,3,169
A000323,2024-07-25 04:50:10.909400,5,2,56
A000323,2024-08-24 04:50:10.909400,5,2,99
A000323,2024-09-23 04:50:10.909400,4,2,72
A000324,2023-06-14 05:45:26.990948,11,4,206
A000324,2023-07-14 05:45:26.990948,13,4,186
A000324,2023-08-13 05:45:26.990948,12,4,205
A000324,2023-09-12 05:45:26.990948,12,4,153
A000324,2023-10-12 05:45:26.990948,12,4,154
A000324,2023-11-11 05:45:26.990948,12,4,248
A000324,2023-12-11 05:45:26.990948,13,4,137
A000324,2024-01-10 05:45:26.990948,12,4,100
A000324,2024-02-09 05:45:26.990948,12,4,124
A000324,2024-03-10 05:45:26.990948,12,4,239
A000324,2024-04-09 05:45:26.990948,11,4,168
A000324,2024-05-09 05:45:26.990948,12,4,183
A000324,2024-06-08 05:45:26.990948,13,4,138
A000324,2024-07-08 05:45:26.990948,11,4,138
A000324,2024-08-07 05:45:26.990948,12,4,126
A000324,2024-09-06 05:45:26.990948,11,4,215
A000324,2024-10-06 05:45:26.990948,12,4,207
A000324,2024-11-05 05:45:26.990948,11,4,228
A000324,2024-12-05 05:45:26.990948,11,4,116
A000324,2025-01-04 05:45:26.990948,13,4,220
A000324,2025-02-03 05:45:26.990948,11,4,157
A000324,2025-03-05 05:45:26.990948,12,4,185
A000324,2025-04-04 05:45:26.990948,11,4,152
A000324,2025-05-04 05:45:26.990948,12,4,144
A000324,2025-06-03 05:45:26.990948,11,4,105
A000324,2025-07-03 05:45:26.990948,12,4,198
A000324,2025-08-02 05:45:26.990948,11,4,88
A000324,2025-09-01 05:45:26.990948,11,4,101
A000324,2025-10-01 05:45:26.990948,11,4,181
A000324,2025-10-31 05:45:26.990948,12,4,176
A000324,2025-11-30 05:45:26.990948,13,4,172
A000324,2025-12-30 05:45:26.990948,12,4,99
A000324,2026-01-29 05:45:26.990948,12,4,126
A000324,2026-02-28 05:45:26.990948,13,4,192
A000324,2026-03-30 05:45:26.990948,12,4,114
A000324,2026-04-29 05:45:26.990948,12,4,117
A000324,2026-05-29 05:45:26.990948,12,4,194
A000324,2026-06-28 05:45:26.990948,11,4,173
A000324,2026-07-28 05:45:26.990948,13,4,219
A000325,2025-04-28 00:02:07.398818,14,2,112
A000325,2025-05-28 00:02:07.398818,12,2,218
A000325,2025-06-27 00:02:07.398818,12,2,179
A000325,2025-07-27 00:02:07.398818,12,2,138
A000325,2025-08-26 00:02:07.398818,12,2,230
A000325,2025-09-25 00:02:07.398818,13,2,223
A000325,2025-10-25 00:02:07.398818,13,2,141
A000325,2025-11-24 00:02:07.398818,13,2,216
A000325,2025-12-24 00:02:07.398818,14,2,249
A000325,2026-01-23 00:02:07.398818,12,2,114
A000325,2026-02-22 00:02:07.398818,13,2,223
A000325,2026-03-24 00:02:07.398818,12,2,107
A000325,2026-04-23 00:02:07.398818,13,2,169
A000325,2026-05-23 00:02:07.398818,14,2,229
A000325,2026-06-22 00:02:07.398818,14,2,205
A000325,2026-07-22 00:02:07.398818,14,2,134
A000326,2025-11-03 19:42:18.184777,2,3,27
A000326,2025-12-03 19:42:18.184777,2,3,32
A000326,2026-01-02 19:42:18.184777,2,3,19
A000326,2026-02-01 19:42:18.184777,2,3,19
A000326,2026-03-03 19:42:18.184777,2,3,29
A000326,2026-04-02 19:42:18.184777,2,3,40
A000326,2026-05-02 19:42:18.184777,2,3,37
A000326,2026-06-01 19:42:18.184777,2,3,20
A000326,2026-07-01 19:42:18.184777,2,3,19
A000326,2026-07-31 19:42:18.184777,2,3,34
A000327,2025-07-01 05:29:40.326934,2,3,24
A000327,2025-07-31 05:29:40.326934,2,3,35
A000327,2025-08-30 05:29:40.326934,3,4,25
A000327,2025-09-29 05:29:40.326934,2,4,28
A000327,2025-10-29 05:29:40.326934,3,5,31
A000327,2025-11-28 05:29:40.326934,3,5,41
A000327,2025-12-28 05:29:40.326934,3,5,54
A000327,2026-01-27 05:29:40.326934,3,6,45
A000327,2026-02-26 05:29:40.326934,3,6,57
A000327,2026-03-28 05:29:40.326934,3,6,47
A000327,2026-04-27 05:29:40.326934,3,7,57
A000327,2026-05-27 05:29:40.326934,3,7,52
A000327,2026-06-26 05:29:40.326934,4,8,72
A000327,2026-07-26 05:29:40.326934,3,8,50
A000328,2026-06-22 21:47:40.982032,10,2,116
A000328,2026-07-22 21:47:40.982032,11,2,210
A000329,2023-09-27 18:52:38.846093,10,3,125
A000329,2023-10-27 18:52:38.846093,11,3,107
A000329,2023-11-26 18:52:38.846093,12,3,147
A000329,2023-12-26 18:52:38.846093,11,3,102
A000329,2024-02-24 18:52:38.846093,11,3,215
A000329,2024-03-25 18:52:38.846093,10,3,104
A000329,2024-04-24 18:52:38.846093,11,3,169
A000329,2024-05-24 18:52:38.846093,12,3,140
A000329,2024-06-23 18:52:38.846093,10,3,179
A000329,2024-07-23 18:52:38.846093,10,3,133
A000329,2024-08-22 18:52:38.846093,11,3,176
A000329,2024-09-21 18:52:38.846093,11,3,88
A000329,2024-10-21 18:52:38.846093,10,3,130
A000329,2024-11-20 18:52:38.846093,10,3,110
A000329,2024-12-20 18:52:38.846093,10,3,138
A000329,2025-01-19 18:52:38.846093,12,3,122
A000329,2025-02-18 18:52:38.846093,10,3,134
A000329,2025-03-20 18:52:38.846093,11,3,93
A000329,2025-04-19 18:52:38.846093,12,3,204
A000329,2025-05-19 18:52:38.846093,11,3,158
A000329,2025-06-18 18:52:38.846093,11,3,158
A000329,2025-07-18 18:52:38.846093,11,3,94
A000329,2025-08-17 18:52:38.846093,11,3,96
A000329,2025-09-16 18:52:38.846093,10,3,116
A000329,2025-10-16 18:52:38.846093,10,3,194
A000329,2025-11-15 18:52:38.846093,10,3,189
A000329,2025-12-15 18:52:38.846093,12,3,225
A000329,2026-01-14 18:52:38.846093,11,3,103
A000329,2026-02-13 18:52:38.846093,11,3,224
A000329,2026-03-15 18:52:38.846093,10,3,193
A000329,2026-04-14 18:52:38.846093,11,3,136
A000329,2026-05-14 18:52:38.846093,10,3,148
A000329,2026-06-13 18:52:38.846093,12,3,162
A000329,2026-07-13 18:52:38.846093,10,3,164
A000330,2026-07-11 19:31:18.297216,14,4,223
A000331,2025-11-28 16:46:12.130187,3,2,41
A000331,2025-12-28 16:46:12.130187,3,2,55
A000331,2026-01-27 16:46:12.130187,3,2,31
A000331,2026-02-26 16:46:12.130187,3,2,44
A000331,2026-03-28 16:46:12.130187,3,2,32
A000331,2026-04-27 16:46:12.130187,3,2,27
A000331,2026-05-27 16:46:12.130187,3,2,40
A000331,2026-06-26 16:46:12.130187,3,2,34
A000331,2026-07-26 16:46:12.130187,3,2,45
A000332,2025-06-14 03:34:08.851583,2,3,33
A000332,2025-07-14 03:34:08.851583,2,3,29
A000332,2025-08-13 03:34:08.851583,2,3,38
A000332,2025-09-12 03:34:08.851583,2,3,23
A000332,2025-10-12 03:34:08.851583,2,3,22
A000332,2025-11-11 03:34:08.851583,2,3,27
A000332,2025-12-11 03:34:08.851583,2,3,26
A000332,2026-02-09 03:34:08.851583,2,3,20
A000332,2026-03-11 03:34:08.851583,2,3,28
A000332,2026-04-10 03:34:08.851583,2,3,20
A000332,2026-05-10 03:34:08.851583,2,3,25
A000332,2026-06-09 03:34:08.851583,2,3,35
A000332,2026-07-09 03:34:08.851583,2,3,32
A000333,2023-10-09 14:43:27.808925,2,2,34
A000333,2023-11-08 14:43:27.808925,2,2,25
A000333,2023-12-08 14:43:27.808925,2,2,28
A000333,2024-01-07 14:43:27.808925,2,2,39
A000333,2024-02-06 14:43:27.808925,2,2,22
A000333,2024-03-07 14:43:27.808925,2,2,32
A000333,2024-04-06 14:43:27.808925,2,2,34
A000333,2024-05-06 14:43:27.808925,2,2,19
A000333,2024-06-05 14:43:27.808925,2,2,27
A000333,2024-07-05 14:43:27.808925,2,2,28
A000333,2024-08-04 14:43:27.808925,2,2,17
