lead_id,company_name,industry,company_size,lead_source,created_date,pricing_page_visits,demo_requested,content_downloads,email_opens,converted,converted_date
L002820,"Mclaughlin, Collins and Lawrence",Fintech,,Partner,2024-03-11,3,False,8,3,False,
L002821,Boone Group,,140.0,Outbound SDR,2023-03-08,1,False,1,2,True,2023-03-28
L002822,Wise-Salinas,Real Estate,26.0,Referral,2023-09-01,4,True,3,4,False,
L002823,Meyer PLC,Consulting,,Outbound SDR,2023-08-14,2,False,1,3,False,
L002824,"Walker, Foster and Medina",Fintech,191.0,Referral,2026-03-16,5,False,0,2,True,2026-04-22
L002825,Stewart-Cabrera,,,Event/Webinar,2023-11-10,5,False,5,4,True,2023-11-25
L002826,Hood-Porter,Education,17.0,Referral,2025-02-05,7,True,2,4,True,2025-03-15
L002827,Hernandez-Campbell,Manufacturing,116.0,Outbound SDR,2023-02-27,2,True,1,4,False,
L002828,"Ortega, Solis and Warner",Healthcare,17.0,Paid Search,2026-04-22,2,False,1,4,False,
L002829,"Flores, Shaw and Barker",Logistics,101.0,Organic Search,2024-09-16,1,False,0,3,False,
L002830,Shea-Mccarthy,Manufacturing,,Paid Search,2024-01-10,4,False,1,2,True,2024-03-12
L002831,Welch-Lewis,SaaS,145.0,Organic Search,2026-01-26,3,False,0,1,False,
L002832,Padilla-Bennett,Education,84.0,Organic Search,2023-04-02,2,False,1,4,True,2023-05-25
L002833,Hernandez-Moran,Media,125.0,Event/Webinar,2024-09-26,3,False,0,2,False,
L002834,"Michael, Walker and Fitzgerald",Consulting,85.0,Outbound SDR,2024-11-22,5,False,1,2,False,
L002835,Gates Ltd,Logistics,36.0,Outbound SDR,2026-05-25,4,True,1,5,False,
L002836,Evans-Briggs,Healthcare,377.0,Paid Search,2025-10-30,2,False,2,4,False,
L002837,Ritter PLC,Media,257.0,Outbound SDR,2025-07-08,2,False,2,0,True,2025-07-27
L002838,Rogers-Gregory,Education,,Organic Search,2026-07-03,5,False,0,2,False,
L002839,Todd-Myers,Consulting,54.0,Outbound SDR,2025-03-04,3,False,1,3,False,
L002840,"Acosta, Campbell and Leblanc",Retail,9.0,Outbound SDR,2024-11-25,1,True,1,7,True,2025-02-02
L002841,"Chase, Long and Anderson",SaaS,85.0,Partner,2025-06-26,1,True,4,5,False,
L002842,"Glenn, Brown and Michael",Manufacturing,77.0,Partner,2023-07-01,2,False,1,5,False,
L002843,Ellis-Martin,Health Care,79.0,Partner,2023-02-20,5,True,2,4,True,2023-05-04
L002844,Ramos Group,Manufacturing,166.0,Event/Webinar,2026-08-14,2,False,2,3,False,
L002845,Merritt-Clark,FinTech,19.0,Partner,2026-02-19,2,True,1,2,False,
L002846,"Gonzalez, Curtis and Cox",FinTech,152.0,Paid Search,2026-06-21,1,False,2,1,True,2026-08-29
L002847,"Garcia, Floyd and Garrison",Consulting,315.0,Organic Search,2026-03-13,4,False,3,5,True,2026-05-18
L002848,Clements-Simmons,Retail,39.0,Outbound SDR,2025-10-26,2,True,0,6,True,2025-10-28
L002849,Howe Inc,Fintech,49.0,Partner,2025-12-25,3,False,0,4,False,
L002850,Mccann-White,Healthcare,330.0,Organic Search,2024-07-17,2,False,0,5,False,
L002851,Wilson PLC,Retail,698.0,Paid Search,2026-04-01,3,False,0,2,False,
L002852,"Morgan, Hamilton and Hernandez",Media,181.0,Organic Search,2025-12-28,2,False,1,3,False,
L002853,"Powell, Johnson and Allen",Consulting,,Referral,2025-04-02,2,False,0,0,False,
L002854,Turner-Carlson,Consulting,69.0,Organic Search,2025-10-03,4,False,4,3,True,2025-10-05
L002855,Delgado Group,Education,49.0,Outbound SDR,2024-01-05,2,False,1,5,False,
L002856,"Esparza, Lambert and Davis",Logistics,22.0,Organic Search,2025-12-17,2,True,2,2,False,
L002857,Hancock-Santos,Education,389.0,Outbound SDR,2024-06-10,4,False,1,2,False,
L002858,Chen-Wallace,FinTech,47.0,Organic Search,2023-07-23,2,False,0,3,False,
L002859,Wilson Inc,Real Estate,25.0,Paid Search,2024-08-07,2,False,3,10,False,
L002860,Burns Ltd,Healthcare,39.0,Paid Search,2024-06-07,5,True,2,3,False,
L002861,"Walker, Matthews and Archer",financial tech,52.0,Paid Search,2024-09-20,5,False,2,4,True,2024-11-11
L002862,Hill-Mcgee,healthcare,27.0,Organic Search,2026-06-12,4,False,1,3,True,2026-07-23
L002863,"White, Washington and Newman",,165.0,Organic Search,2023-04-30,3,False,3,1,False,
L002864,Evans-Martinez,Manufacturing,165.0,Outbound SDR,2023-07-22,2,True,4,1,True,2023-08-31
L002865,Brown-Stout,Healthcare,169.0,Outbound SDR,2024-10-25,3,False,2,5,True,2024-11-27
L002866,"Lopez, Hess and Smith",Logistics,,organic-search,2023-04-17,3,True,1,1,True,2023-05-12
L002867,"Roth, Logan and Moreno",Retail,,Event/Webinar,2026-04-15,3,True,4,2,False,
L002868,Stone PLC,Retail,203.0,Outbound SDR,2025-11-07,3,True,4,4,True,2026-01-10
L002869,"Reeves, Tyler and Martinez",Logistics,,Organic Search,2024-07-05,1,False,3,2,True,2024-07-12
L002870,Sheppard Inc,Education,38.0,Outbound SDR,2026-02-06,1,False,2,4,True,2026-03-30
L002871,Atkins Ltd,Fintech,9.0,Outbound SDR,2023-03-01,5,False,2,2,False,
L002872,Smith Group,Logistics,440.0,Partner,2024-04-23,3,True,2,1,True,2024-04-25
L002873,Martinez-Anderson,Manufacturing,124.0,Event/Webinar,2026-04-15,5,True,0,2,False,
L002874,Delgado Inc,Fintech,204.0,Paid Search,2026-02-10,5,False,1,1,False,
L002875,"Scott, Mullins and Miller",Healthcare,44.0,Referral,2026-03-09,4,False,2,6,True,2026-04-30
L002876,Hunter LLC,Media,1093.0,Organic search,2026-07-26,4,True,6,4,True,2026-08-27
L002877,"Jackson, Rowland and Barrett",Retail,2.0,Paid Search,2025-02-03,3,False,3,3,True,2025-04-13
L002878,Turner PLC,Healthcare,24.0,Paid Search,2026-01-05,3,False,3,1,True,2026-02-28
L002879,Hopkins-Wallace,Real Estate,105.0,Outbound SDR,2023-03-27,3,False,1,2,True,2023-03-27
L002880,"Henry, Edwards and Bartlett",Media,44.0,Event/Webinar,2024-08-15,4,False,2,2,True,2024-11-06
L002881,Obrien-Dixon,Health Care,73.0,Organic Search,2023-05-04,5,True,2,9,False,
L002882,"Garcia, Weiss and Young",Media,108.0,Referral,2026-05-09,5,False,2,1,True,2026-06-10
L002883,Thomas and Sons,Logistics,1007.0,Referral,2026-07-18,2,False,1,2,True,2026-07-31
L002884,Guzman and Sons,Consulting,1273.0,Event/Webinar,2024-07-30,4,False,0,4,True,2024-08-04
L002885,"Howard, Anderson and Dean",Healthcare,28.0,Partner,2025-12-29,2,False,1,5,False,
L002886,Pierce LLC,Consulting,219.0,organic-search,2024-09-07,4,False,4,0,False,
L002887,Santos-Martin,Fintech,174.0,Outbound SDR,2023-09-09,3,False,1,2,True,2023-09-26
L002888,Miller-King,Real Estate,187.0,Referral,2025-06-03,7,False,3,2,False,
L002889,Bentley-Thomas,Retail,6.0,Event/Webinar,2025-10-30,4,False,2,2,False,
L002890,Jones Ltd,Education,21.0,Partner,2024-12-02,2,True,0,2,True,2025-02-21
L002891,Cowan-Terry,Manufacturing,,Partner,2025-07-16,3,False,0,4,False,
L002892,Klein PLC,Manufacturing,4.0,Paid Search,2024-10-20,2,True,2,4,False,
L002893,"Holland, Dixon and Martin",,33.0,Paid Search,2025-07-30,3,False,0,2,False,
L002894,Stewart Group,Consulting,649.0,Referral,2023-02-02,4,True,0,4,True,2023-05-01
L002895,Johnson-Munoz,healthcare,216.0,Partner,2023-01-05,2,True,1,3,True,2023-03-23
L002896,Nelson PLC,Media,19.0,Organic Search,2023-01-20,3,True,0,0,False,
L002897,Sutton Group,Healthcare,54.0,Outbound SDR,2026-02-12,3,False,0,0,False,
L002898,Murphy Inc,Media,,Outbound SDR,2026-01-07,3,False,3,1,True,2026-01-17
L002899,Blankenship-Strickland,Fintech,285.0,Event/Webinar,2023-03-05,2,False,0,3,False,
L002900,Melton and Sons,Media,,Partner,2023-09-10,4,False,1,4,True,2023-10-25
L002901,Smith-Bennett,Logistics,,Event/Webinar,2025-01-03,4,False,3,5,False,
L002902,Gray Inc,Logistics,48.0,Paid Search,2023-01-18,2,False,2,2,False,
L002903,Thompson Ltd,Fintech,75.0,Outbound SDR,2025-01-28,2,False,1,6,False,
L002904,Chapman-Roman,Retail,,Outbound SDR,2023-01-20,2,True,1,1,True,2023-02-17
L002905,Rice Ltd,saas ,4.0,Referral,2025-01-02,2,False,3,4,True,2025-01-26
L002906,"Grimes, Arnold and Lawson",,52.0,Event/Webinar,2026-07-04,4,True,0,1,True,2026-07-23
L002907,Jackson Group,,30.0,Paid Search,2025-10-08,4,False,0,4,False,
L002908,Reed Ltd,Education,137.0,Organic Search,2024-07-28,6,False,3,1,False,
L002909,"Faulkner, Schmidt and Wheeler",Media,109.0,Partner,2026-05-26,5,False,2,2,True,2026-06-21
L002910,Woods-Anderson,,94.0,Paid Search,2026-07-31,2,False,2,3,False,
L002911,Parks Ltd,Logistics,,Organic Search,2024-07-22,1,False,2,4,False,
L002912,Sandoval and Sons,Consulting,84.0,Event/Webinar,2025-10-08,1,False,1,0,False,
L002913,Bradley-Adams,Healthcare,2.0,Event/Webinar,2024-02-01,2,False,2,3,True,2024-04-25
L002914,"Fowler, Wood and Waters",Consulting,62.0,Partner,2026-05-19,4,True,1,2,True,2026-07-30
L002915,"Franklin, Mann and White",Healthcare,219.0,Organic Search,2026-04-19,1,False,1,3,False,
L002916,Lindsey-Shaw,,15.0,Partner,2023-05-14,2,False,2,4,False,
L002917,Cisneros-Meyer,Healthcare,22.0,Referral,2026-03-13,4,False,2,2,False,
L002918,"Keith, Cervantes and Torres",Retail,35.0,Event/Webinar,2024-07-15,1,False,1,6,False,
L002919,Meza Group,Retail,5.0,Partner,2023-02-17,5,True,0,4,True,2023-05-16
L002920,Bruce-Walters,Real Estate,130.0,Event/Webinar,2024-06-01,1,False,2,3,False,
L002921,Blair Inc,Real Estate,1000.0,Outbound SDR,2023-01-05,3,False,1,3,False,
L002922,Johnston Inc,Logistics,1163.0,Partner,2026-08-24,6,True,1,1,False,
L002923,"Mitchell, Noble and Stokes",SaaS,9.0,Referral,2025-06-04,5,False,0,5,True,2025-07-26
L002924,Hayden Group,Manufacturing,39.0,Organic Search ,2025-11-27,4,False,5,0,False,
L002925,"Romero, Cross and Castillo",Media,115.0,Outbound SDR,2025-01-10,7,False,2,2,False,
L002926,"Jennings, Rhodes and Patel",Real Estate,119.0,Organic search,2024-04-04,5,False,2,2,False,
L002927,Sullivan PLC,SaaS,534.0,Referral,2025-05-10,5,False,4,0,False,
L002928,Bartlett Ltd,Real Estate,206.0,Outbound SDR,2024-10-09,2,False,1,2,False,
L002929,Klein Ltd,SaaS,15.0,Outbound SDR,2024-02-03,5,False,2,1,True,2024-03-16
L002930,"Brady, Sanchez and Stevenson",Fintech,63.0,Event/Webinar,2023-02-21,1,False,0,1,False,
L002931,"Sutton, Williams and West",Retail,84.0,Partner,2025-05-17,4,False,4,4,False,
L002932,Craig PLC,financial tech,103.0,Paid Search,2024-02-08,2,False,0,3,False,
L002933,Thompson LLC,Healthcare,133.0,Referral,2024-09-28,5,False,0,2,False,
L002934,Palmer Inc,Fintech,2.0,Partner,2026-07-04,2,False,2,2,False,
L002935,Simpson-Jackson,Fintech,24.0,Organic Search,2025-09-09,5,False,2,3,True,2025-11-03
L002936,Morgan Ltd,SaaS,27.0,Event/Webinar,2026-07-06,4,False,1,2,True,2026-07-27
L002937,Decker Inc,Manufacturing,,Paid Search,2023-08-09,5,True,1,1,False,
L002938,Evans-Carter,,83.0,Paid Search,2024-11-28,3,True,2,2,False,
L002939,Smith Ltd,Software,249.0,Referral,2025-11-30,4,False,1,4,False,
L002940,"Long, Leblanc and Hickman",Retail,59.0,Organic Search,2026-05-13,2,True,0,2,True,2026-07-31
L002941,"Robertson, Barry and Walls",Media,27.0,Organic Search,2026-07-04,5,True,1,3,True,2026-08-01
L002942,"Charles, Brown and Smith",Consulting,148.0,Organic Search,2023-06-25,6,True,2,4,False,
L002943,Murphy-Gomez,SaaS,143.0,Organic Search,2025-02-11,5,False,1,1,True,2025-03-23
L002944,Bailey Ltd,financial tech,64.0,Paid Search,2023-05-07,3,False,6,0,True,2023-07-02
L002945,Morales Inc,SaaS,110.0,Referral,2026-06-04,6,False,1,3,True,2026-08-23
L002946,Jordan and Sons,Logistics,118.0,Organic Search,2023-07-28,4,True,3,1,True,2023-10-22
L002947,Rice and Sons,SaaS,488.0,Event/Webinar,2023-04-17,5,False,0,5,False,
L002948,Martinez-Freeman,Manufacturing,444.0,Outbound SDR,2025-04-02,1,False,2,3,False,
L002949,Hammond LLC,FinTech,33.0,Event/Webinar,2025-04-21,2,False,6,4,True,2025-05-20
L002950,Ruiz LLC,Consulting,35.0,Partner,2026-07-01,3,True,1,2,True,2026-07-01
L002951,Diaz-Mcclain,Media,61.0,Outbound SDR,2025-08-08,2,False,1,1,True,2025-10-01
L002952,"Cain, Rodriguez and Gonzales",Consulting,69.0,Event/Webinar,2023-07-27,1,False,1,2,True,2023-09-08
L002953,Martin-Gomez,SAAS,690.0,Outbound SDR,2025-11-25,2,True,2,7,True,2026-01-06
L002954,Smith-Stephenson,Consulting,131.0,Paid Search,2023-08-10,3,True,0,1,True,2023-08-23
L002955,"Gonzalez, Lopez and Williams",SaaS,138.0,Event/Webinar,2023-05-19,3,False,2,2,False,
L002956,Fisher-Rivera,Consulting,36.0,Paid Search,2026-03-19,3,False,1,5,False,
L002957,Martin and Sons,Healthcare,156.0,Partner,2025-11-08,4,False,2,5,False,
L002958,Moyer-Bird,Manufacturing,49.0,Referral,2025-05-12,4,False,2,2,False,
L002959,Fisher PLC,Media,2463.0,Partner,2026-06-25,1,False,0,5,True,2026-08-20
L002960,Marsh-Klein,Healthcare,77.0,Paid Search,2023-10-09,2,True,2,2,False,
L002961,Potter-Deleon,SaaS,60.0,Organic Search,2023-09-19,3,False,1,5,False,
L002962,Shaw-Mclean,Manufacturing,61.0,Event/Webinar,2025-06-11,1,False,1,2,False,
L002963,Anderson-Rosario,Real Estate,484.0,Partner,2025-01-02,3,True,2,3,False,
L002964,Martinez LLC,Manufacturing,18.0,Event/Webinar,2026-01-13,4,False,3,1,False,
L002965,"Smith, Cohen and Williams",Healthcare,209.0,Paid Search,2025-08-19,7,True,1,2,True,2025-09-27
L002966,Jordan-Harper,Consulting,12.0,Referral,2024-08-19,5,True,2,1,True,2024-10-05
L002967,Hamilton LLC,SaaS,515.0,Event/Webinar,2026-04-16,7,False,0,6,True,2026-07-09
L002968,Tucker-Hodges,Healthcare,103.0,Organic Search,2024-05-01,1,False,0,5,False,
L002969,Williamson Ltd,,31.0,Event/Webinar,2023-04-22,2,True,1,3,False,
L002970,"Lopez, Campbell and Wilson",Logistics,64.0,Referral,2024-02-05,5,False,3,0,True,2024-03-01
L002971,Gamble-Wright,Retail,27.0,Organic Search,2024-11-30,3,False,3,5,True,2024-12-24
L002972,Gonzalez-Mccarthy,Media,,Partner,2025-08-15,4,False,2,3,True,2025-10-30
L002973,Haynes PLC,Education,124.0,Event/Webinar,2026-03-05,2,True,3,2,False,
L002974,"White, Riddle and Garza",Education,9.0,Event/Webinar,2024-09-05,3,True,2,3,True,2024-10-28
L002975,"Hernandez, Martinez and Morales",Education,1716.0,Paid Search,2023-08-03,3,True,1,3,False,
L002976,Mooney-Hickman,Media,99.0,Organic Search,2025-10-12,2,False,0,1,True,2025-11-09
L002977,Smith-Gonzalez,SaaS,100.0,Partner,2024-04-01,3,True,4,3,True,2024-06-28
L002978,James PLC,Retail,65.0,Outbound SDR,2026-07-01,2,True,2,2,False,
L002979,Graves-Baird,Retail,34.0,Paid Search,2025-09-11,3,False,0,4,False,
L002980,Rogers Group,,60.0,Partner,2025-02-08,1,False,1,3,False,
L002981,Hicks Ltd,Retail,,Outbound SDR,2024-01-13,2,True,2,4,True,2024-01-13
L002982,Torres LLC,Education,331.0,Organic Search,2023-06-01,3,True,3,3,False,
L002983,Ramirez-Bell,Education,167.0,Organic Search,2026-02-10,4,False,6,3,False,
L002984,Wright-Jacobson,Fintech,105.0,Paid Search,2024-08-18,7,True,3,3,True,2024-10-13
L002985,Williams Inc,Retail,39.0,Partner,2026-04-14,2,True,2,0,False,
L002986,"Garner, Lewis and Kennedy",Education,83.0,organic-search,2023-03-02,1,False,1,0,False,
L002987,"Garcia, Lopez and Vaughan",Retail,167.0,Paid Search,2024-08-04,3,False,1,5,True,2024-08-26
L002988,Cook-Rodriguez,Retail,363.0,Referral,2023-12-23,4,False,1,4,True,2024-02-04
L002989,"Smith, Arnold and Atkins",Real Estate,30.0,Paid Search,2024-01-01,4,True,0,3,False,
L002990,Ward-Patrick,Retail,118.0,Organic Search,2023-12-27,2,False,2,1,False,
L002991,"Maxwell, Rice and Watson",Manufacturing,78.0,Organic Search,2023-02-12,4,False,1,5,True,2023-05-09
L002992,"Hill, Silva and Miller",Healthcare,308.0,Outbound SDR,2023-08-16,4,False,0,7,False,
L002993,Anderson Ltd,Education,70.0,Paid Search,2024-09-16,3,False,0,4,True,2024-11-13
L002994,"Martinez, Willis and Barr",Retail,159.0,Referral,2025-02-01,3,False,0,3,False,
L002995,"Roth, Lee and Griffin",Healthcare,223.0,Event/Webinar,2026-06-30,4,False,1,4,True,2026-08-24
L002996,Jones PLC,Fintech,62.0,Organic search,2023-10-23,3,False,0,2,False,
L002997,"Cooper, Swanson and Mayo",Healthcare,27.0,Paid Search,2024-01-28,4,False,0,3,False,
L002998,Ferguson and Sons,Real Estate,270.0,Outbound SDR,2025-02-05,3,False,0,3,True,2025-03-17
L002999,Anderson Group,Consulting,87.0,Outbound SDR,2026-07-26,7,True,1,1,True,2026-08-10
L003000,"Dawson, Snow and Malone",SaaS,101.0,Event/Webinar,2026-04-17,2,True,2,2,True,2026-05-11
L003001,"Hester, Jacobson and West",Real Estate,268.0,Referral,2023-11-01,2,True,1,1,True,2023-12-12
L003002,"Wilson, Graham and Webb",,,Organic Search,2026-07-13,6,False,5,6,False,
L003003,"Velazquez, Gordon and Johnson",Manufacturing,250.0,Paid Search,2025-11-06,2,False,2,3,False,
L003004,"Hill, Ponce and Roberts",Consulting,111.0,Outbound SDR,2024-03-04,2,True,2,3,False,
L003005,"Brown, Compton and Lee",,41.0,Outbound SDR,2026-06-13,3,True,3,3,True,2026-06-21
L003006,Simpson-Patel,Health Care,117.0,Event/Webinar,2025-03-05,1,True,3,4,False,
L003007,"Mata, Martin and Christensen",Real Estate,119.0,Referral,2025-10-18,4,True,1,1,True,2025-12-23
L003008,Hart-Myers,Media,10.0,Paid Search,2024-10-21,4,True,1,0,False,
L003009,"Nelson, White and Moore",Education,127.0,Event/Webinar,2025-09-16,5,False,4,1,True,2025-11-18
L003010,Vargas Inc,Media,873.0,Referral,2026-04-05,4,False,2,4,True,2026-05-26
L003011,"Gibson, Zimmerman and Warren",Consulting,208.0,Partner,2023-03-16,2,True,2,2,False,
L003012,Phelps-Phillips,Retail,,Paid Search,2024-02-20,5,True,2,2,False,
L003013,Arnold-Jackson,Media,206.0,Paid Search,2025-03-21,4,False,4,4,False,
L003014,Ferguson LLC,,188.0,Referral,2025-05-20,2,False,3,2,False,
L003015,Bowman LLC,,261.0,Event/Webinar,2023-11-18,2,True,3,2,True,2024-01-04
L003016,Nelson Inc,Manufacturing,272.0,Event/Webinar,2023-06-23,4,False,2,3,False,
L003017,"Whitney, Mayo and Clark",Healthcare,19.0,Organic Search,2024-08-27,3,False,3,2,False,
L003018,Smith LLC,Media,1116.0,Event/Webinar,2024-12-21,3,True,0,6,True,2025-01-19
L003019,"Jacobs, Wood and Miller",Consulting,7890.0,Organic Search,2025-08-10,6,False,2,2,True,2025-10-14
L003020,"Henson, Baker and Anderson",Consulting,20.0,Referral,2025-05-22,2,False,3,2,True,2025-07-18
L003021,"Phillips, Galloway and Garrett",,23.0,Outbound SDR,2025-04-17,4,False,0,1,False,
L003022,Holloway and Sons,Education,168.0,Outbound SDR,2024-10-11,1,False,1,3,False,
L003023,"Sanford, Thompson and Bonilla",Manufacturing,270.0,Outbound SDR,2023-02-20,5,True,1,3,False,
L003024,"Sandoval, Parrish and Crosby",Health Care,24.0,Outbound SDR,2024-04-23,3,False,1,5,False,
L003025,"Rodriguez, Reese and Reyes",Manufacturing,114.0,Partner,2023-06-05,1,False,2,4,True,2023-07-20
L003026,"Scott, Sims and Munoz",Fintech,30.0,Referral,2025-10-24,3,True,0,1,True,2025-12-28
L003027,Montoya and Sons,Real Estate,163.0,Partner,2023-06-10,1,False,0,3,False,
L003028,Adams-Perkins,Manufacturing,620.0,Paid Search,2023-07-21,5,False,0,6,True,2023-08-05
L003029,Moore-Hall,Fintech,,Referral,2023-03-20,3,True,0,8,False,
L003030,"Hamilton, Hernandez and Mendoza",Real Estate,48.0,Paid Search,2024-11-14,4,False,1,2,False,
L003031,White-Lopez,,118.0,Partner,2024-11-05,3,True,1,5,False,
L003032,Lopez Group,Manufacturing,198.0,Referral,2024-07-16,5,True,2,1,False,
L003033,"White, Campbell and Collins",Retail,103.0,Partner,2026-05-22,3,False,1,5,False,
L003034,Roth Ltd,Health Care,11.0,Partner,2026-01-17,2,False,1,6,True,2026-02-19
L003035,"Lopez, Thomas and Simmons",,57.0,Referral,2024-07-31,4,False,2,3,False,
L003036,Stout-Waller,Education,123.0,Outbound SDR,2025-04-10,6,False,1,2,False,
L003037,Ramsey and Sons,Consulting,106.0,Partner,2023-01-25,5,False,2,1,True,2023-03-26
L003038,"Christensen, Smith and Garcia",Real Estate,120.0,Paid Search,2025-03-25,5,False,1,3,False,
L003039,Smith-Serrano,Retail,103.0,Paid Search,2024-03-05,3,False,3,5,False,
L003040,"Michael, Anderson and Carrillo",Media,19.0,Paid Search,2025-11-22,3,False,3,3,False,
L003041,Thomas-Burton,Consulting,104.0,Event/Webinar,2025-08-17,2,True,0,3,True,2025-10-15
L003042,Sparks Inc,Education,64.0,Organic Search,2024-10-03,4,True,1,2,True,2024-10-27
L003043,Daniels LLC,Logistics,3.0,Partner,2025-05-05,2,False,2,1,True,2025-05-31
L003044,"Miller, Taylor and Malone",Media,35.0,Outbound SDR,2026-02-17,2,False,0,2,False,
L003045,Ochoa-Parker,SaaS,,Referral,2023-10-12,3,False,4,4,True,2023-12-24
L003046,Moore-Brown,Healthcare,73.0,Referral,2023-01-20,4,False,3,1,True,2023-03-24
L003047,"Adams, Stephens and Smith",Education,66.0,Referral,2024-04-06,2,False,0,1,False,
L003048,Garcia LLC,Logistics,799.0,Outbound SDR,2025-04-06,4,False,1,1,False,
L003049,Hunt Group,Real Estate,7.0,Referral,2024-10-29,6,False,2,2,False,
L003050,Smith and Sons,Consulting,23.0,Organic search,2026-03-08,4,False,2,3,False,
L003051,Perez Group,SaaS,18.0,Paid Search,2023-11-11,2,False,1,6,False,
L003052,Gomez LLC,Education,80.0,Event/Webinar,2026-07-13,2,False,1,5,True,2026-08-20
L003053,Dorsey Ltd,Consulting,17.0,Event/Webinar,2025-03-11,3,False,1,5,True,2025-04-28
L003054,Mcdaniel-Espinoza,Retail,20.0,Outbound SDR,2023-05-11,4,False,0,5,True,2023-07-18
L003055,Vasquez Inc,Logistics,99.0,Paid Search,2025-08-30,5,False,1,3,False,
L003056,Garcia LLC,Fintech,5.0,Referral,2026-03-12,4,False,4,4,False,
L003057,Jones-Cook,,26.0,Partner,2024-09-15,2,True,3,3,True,2024-09-26
L003058,Mclean-Gillespie,,27.0,Organic Search,2026-02-06,5,False,1,3,False,
L003059,Munoz and Sons,Healthcare,33.0,organic-search,2026-05-20,2,True,3,3,True,2026-07-21
L003060,Moreno-Greene,SaaS,23.0,Paid Search,2024-02-12,2,True,2,4,True,2024-02-20
L003061,"Coleman, Barry and Mcdaniel",Logistics,,Referral,2024-02-26,2,True,1,6,False,
L003062,"Roth, Bailey and Garcia",Retail,365.0,Referral,2025-12-09,3,False,0,4,False,
L003063,Stanley-Cantu,Fintech,13.0,Outbound SDR,2023-04-28,2,False,1,1,False,
L003064,"Lindsey, Mccormick and Hensley",Education,23.0,Event/Webinar,2023-01-23,2,False,3,2,False,
L003065,Strickland and Sons,Healthcare,26.0,Referral,2025-04-21,5,False,1,2,True,2025-06-10
L003066,Hernandez-Griffin,Healthcare,158.0,Organic Search ,2023-09-22,4,False,2,6,True,2023-11-29
L003067,Briggs-Wilson,Logistics,48.0,Outbound SDR,2023-05-21,2,False,0,4,False,
