ticket_id,account_id,opened_date,severity,resolved,resolution_time_days
T002423,A000291,2026-08-18 02:49:11.626191,High,True,0.8
T002424,A000291,2025-05-15 12:40:21.819172,Low,False,
T002425,A000291,2025-02-28 06:01:46.399329,Medium,True,2.7
T002426,A000291,2025-07-02 06:03:27.993529,Medium,True,3.2
T002427,A000292,2025-08-15 13:28:02.444619,Medium,True,2.0
T002428,A000292,2026-06-28 13:52:39.590487,Medium,True,0.7
T002429,A000292,2025-09-06 11:53:33.324880,High,True,3.6
T002430,A000292,2025-06-24 03:23:52.480751,Low,False,
T002431,A000292,2025-08-30 14:00:50.810406,High,True,1.0
T002432,A000292,2025-05-03 14:42:15.790514,Low,True,5.2
T002433,A000292,2024-10-12 15:02:46.961597,Low,True,4.4
T002434,A000293,2025-11-11 02:10:39.746714,,True,1.0
T002435,A000293,2026-06-22 04:51:32.397347,Medium,True,5.5
T002436,A000293,2025-10-06 21:53:27.632157,Low,False,
T002437,A000293,2026-05-15 15:32:43.879220,,True,0.2
T002438,A000293,2026-04-18 11:43:10.561237,Low,False,
T002439,A000293,2026-05-08 22:24:42.802910,Low,True,6.5
T002440,A000294,2025-01-02 14:13:02.828826,High,True,1.9
T002441,A000294,2024-09-05 15:29:52.724943,,True,7.5
T002442,A000294,2025-05-11 22:18:30.366978,Low,True,4.4
T002443,A000294,2026-08-27 19:07:39.862336,Low,True,3.5
T002444,A000294,2024-05-05 16:43:19.640513,Low,True,1.5
T002445,A000294,2025-06-18 00:13:26.744028,Medium,True,0.4
T002446,A000294,2025-12-14 01:11:03.809804,,False,
T002447,A000294,2024-06-28 22:16:27.311774,Low,True,0.9
T002448,A000294,2024-03-09 11:23:10.323366,Low,True,7.5
T002449,A000294,2025-11-02 08:58:17.996432,Low,True,1.0
T002450,A000294,2025-03-01 09:37:53.119134,Medium,True,0.8
T002451,A000294,2025-05-20 04:13:04.642057,Medium,True,5.7
T002452,A000294,2024-03-19 01:57:38.184977,High,True,1.3
T002453,A000294,2024-07-06 08:24:53.982727,Medium,True,3.4
T002454,A000294,2023-10-31 11:45:43.591706,Medium,True,7.9
T002455,A000294,2024-05-05 17:38:30.820761,Medium,True,5.5
T002456,A000294,2024-12-09 15:40:25.467458,Low,True,2.4
T002457,A000295,2025-07-03 15:48:20.678954,Medium,True,6.2
T002458,A000295,2025-06-10 05:00:01.418223,High,True,7.4
T002459,A000295,2024-09-11 12:18:11.609130,Medium,True,5.1
T002460,A000295,2025-09-15 11:50:35.619649,Low,True,4.2
T002461,A000295,2025-12-25 23:38:29.979834,Medium,True,2.6
T002462,A000295,2024-10-23 22:18:19.958113,Low,True,4.3
T002463,A000295,2026-07-30 05:16:30.178562,Medium,True,1.6
T002464,A000296,2026-07-27 16:01:24.109317,Low,True,2.9
T002465,A000296,2024-12-20 10:03:34.772639,Medium,True,6.7
T002466,A000296,2025-09-23 14:51:05.235699,Low,True,0.9
T002467,A000296,2025-11-19 14:06:27.655521,Low,True,2.6
T002468,A000296,2024-09-27 04:42:30.366185,Low,True,1.6
T002469,A000296,2025-11-23 01:03:45.883575,Low,True,2.0
T002470,A000296,2026-01-01 14:30:32.079211,Medium,True,4.7
T002471,A000296,2026-01-27 19:46:09.545570,Low,True,2.7
T002472,A000297,2025-02-04 03:46:00.800479,Medium,True,10.7
T002473,A000297,2026-01-15 03:31:29.345362,Low,True,0.6
T002474,A000297,2024-11-27 04:42:22.402699,Low,True,2.2
T002475,A000297,2026-03-29 14:08:25.451646,Low,True,1.2
T002476,A000297,2025-02-14 12:35:18.452258,Low,True,5.8
T002477,A000297,2026-02-16 19:07:29.885599,,True,1.7
T002478,A000297,2025-04-02 21:41:44.716223,Medium,True,2.2
T002479,A000297,2025-04-04 07:10:29.789338,Low,True,7.0
T002480,A000297,2025-11-08 07:08:55.620160,Low,False,
T002481,A000297,2026-07-27 18:33:11.415335,High,True,8.3
T002482,A000297,2026-07-19 23:40:28.882920,Low,True,2.9
T002483,A000297,2026-08-08 02:37:04.022967,Low,True,8.0
T002484,A000297,2025-03-03 04:55:17.867451,Medium,True,1.5
T002485,A000297,2025-05-02 17:30:25.259567,Low,True,2.5
T002486,A000298,2025-11-23 04:35:06.330502,Medium,True,1.3
T002487,A000298,2025-12-30 17:38:34.614310,Low,True,1.3
T002488,A000298,2026-06-24 00:06:55.523947,,True,3.0
T002489,A000298,2026-03-27 23:28:06.138164,,True,1.9
T002490,A000299,2025-06-13 10:44:13.674007,Low,True,6.6
T002491,A000299,2024-08-27 13:39:34.856541,Low,True,6.8
T002492,A000299,2025-08-22 15:00:23.122110,Medium,True,4.4
T002493,A000299,2025-12-08 09:16:15.845756,Medium,True,5.5
T002494,A000299,2024-03-03 00:45:36.452564,Low,True,3.4
T002495,A000299,2024-12-31 22:48:32.473369,Low,True,6.8
T002496,A000299,2025-06-24 13:28:46.275717,Low,True,5.1
T002497,A000299,2026-05-12 14:55:24.166392,Low,True,9.1
T002498,A000299,2025-03-03 17:30:27.049178,Medium,True,2.9
T002499,A000299,2025-02-14 11:00:13.586379,Medium,True,5.1
T002500,A000300,2025-05-06 19:43:10.328621,Medium,True,2.7
T002501,A000300,2024-08-02 07:18:17.202260,Low,True,1.5
T002502,A000300,2026-07-27 05:37:59.703393,Medium,True,13.7
T002503,A000300,2026-04-07 20:25:58.987911,,True,1.4
T002504,A000300,2024-07-12 15:09:31.875426,High,True,8.2
T002505,A000300,2025-04-22 23:59:03.577537,Low,True,1.4
T002506,A000300,2025-02-19 06:20:06.334707,Low,True,4.7
T002507,A000300,2026-01-21 20:37:01.577372,Medium,True,5.8
T002508,A000300,2024-11-07 02:29:54.646827,Low,True,5.9
T002509,A000300,2025-12-29 18:25:10.057737,,True,9.6
T002510,A000300,2026-04-28 20:27:19.556504,Low,True,5.0
T002511,A000300,2024-12-18 11:22:33.518038,,True,2.4
T002512,A000300,2025-08-23 03:47:03.088116,Medium,True,1.3
T002513,A000300,2026-08-05 00:23:22.588797,Low,True,2.3
T002514,A000300,2025-09-17 03:14:20.955525,Low,True,1.7
T002515,A000300,2026-04-24 00:47:10.086527,High,True,2.6
T002516,A000300,2025-08-18 10:48:59.454724,Low,True,5.2
T002517,A000300,2024-05-30 06:26:29.289900,Low,False,
T002518,A000300,2024-11-29 08:41:43.725828,Medium,True,7.8
T002519,A000300,2024-08-31 13:52:40.265743,Low,True,5.3
T002520,A000300,2025-02-18 07:49:16.876610,Low,True,8.5
T002521,A000300,2026-01-20 09:11:52.828904,Low,True,4.7
T002522,A000301,2026-07-31 06:43:37.021793,Medium,True,5.5
T002523,A000301,2026-03-09 02:52:47.697899,Low,True,4.1
T002524,A000301,2026-05-10 05:05:04.477631,High,True,1.2
T002525,A000301,2026-05-13 01:30:02.421744,Low,True,4.3
T002526,A000301,2026-07-27 10:27:37.830482,Medium,True,8.0
T002527,A000302,2024-12-19 22:12:42.186084,Medium,True,3.2
T002528,A000302,2024-03-11 05:36:03.756623,Medium,True,8.4
T002529,A000302,2026-08-19 00:35:23.778196,Medium,False,
T002530,A000302,2024-07-09 00:28:47.249854,Medium,True,1.3
T002531,A000302,2024-04-06 10:27:17.433765,Medium,True,5.8
T002532,A000303,2026-05-18 16:20:39.918269,Low,True,3.0
T002533,A000303,2026-06-04 00:54:57.032812,Medium,True,7.2
T002534,A000305,2024-02-25 07:47:37.968433,High,True,4.3
T002535,A000305,2025-03-28 23:48:28.341687,Medium,True,5.7
T002536,A000305,2026-02-19 04:47:24.557766,High,True,1.2
T002537,A000305,2026-07-15 15:02:07.213717,Medium,True,0.3
T002538,A000305,2025-02-02 00:06:20.167521,Medium,True,2.4
T002539,A000305,2026-03-11 13:47:39.623500,Medium,True,3.3
T002540,A000305,2024-06-16 21:54:29.731718,Medium,True,2.9
T002541,A000305,2025-08-21 14:01:32.756043,,True,3.0
T002542,A000305,2025-10-17 15:32:57.938589,Low,True,15.1
T002543,A000305,2025-01-17 02:50:56.658527,Low,True,2.2
T002544,A000305,2025-03-08 07:04:39.649769,,True,2.9
T002545,A000305,2025-02-15 15:36:06.945973,Medium,True,5.3
T002546,A000305,2025-04-04 22:58:51.335856,Low,False,
T002547,A000305,2025-10-22 11:12:30.200712,Low,True,0.2
T002548,A000305,2025-02-03 19:08:10.311746,Low,True,7.6
T002549,A000305,2025-11-10 18:40:09.907086,,True,11.0
T002550,A000305,2024-03-30 16:38:50.349614,Low,True,5.9
T002551,A000305,2026-04-20 15:32:23.862480,Low,True,3.5
T002552,A000305,2026-07-21 11:36:28.563722,Low,False,
T002553,A000305,2026-06-30 16:55:32.360913,Medium,True,4.9
T002554,A000306,2026-02-02 20:35:06.979591,Low,True,1.6
T002555,A000306,2026-08-12 10:26:20.698734,Low,True,2.7
T002556,A000306,2026-05-17 17:16:52.420217,Medium,True,7.3
T002557,A000307,2024-04-03 03:26:13.822669,Medium,True,2.0
T002558,A000307,2024-06-04 04:12:47.078083,Low,True,0.3
T002559,A000307,2025-08-05 22:29:26.882461,Medium,False,
T002560,A000307,2024-05-11 08:21:02.896129,Low,True,3.7
T002561,A000307,2025-10-07 04:54:00.447711,Medium,True,4.6
T002562,A000307,2026-02-03 20:39:50.146832,Low,True,5.6
T002563,A000307,2023-08-13 18:33:17.836682,Medium,True,3.5
T002564,A000307,2025-07-12 03:36:36.328316,Low,True,1.3
T002565,A000307,2024-02-23 17:05:47.799103,Low,True,4.1
T002566,A000307,2025-04-29 11:50:26.411601,Medium,False,
T002567,A000307,2024-04-12 15:53:32.974478,Medium,True,4.8
T002568,A000307,2025-01-08 01:44:15.887155,Medium,True,0.5
T002569,A000307,2023-09-24 11:50:31.876205,Low,True,2.8
T002570,A000307,2024-07-12 22:43:42.059371,Medium,True,1.0
T002571,A000307,2023-10-31 09:46:26.125241,Low,True,2.6
T002572,A000307,2025-05-15 20:54:30.290898,Low,True,2.1
T002573,A000307,2025-06-12 04:44:21.301065,Low,True,3.4
T002574,A000307,2026-04-29 00:43:28.883657,Low,True,4.2
T002575,A000307,2024-06-12 18:37:09.941422,Medium,True,3.8
T002576,A000307,2025-09-30 16:13:50.112632,Low,True,1.1
T002577,A000307,2026-04-17 23:19:52.949404,Low,True,2.1
T002578,A000307,2024-08-26 03:43:40.601885,Low,True,0.9
T002579,A000307,2025-03-02 13:21:00.947162,Low,True,1.1
T002580,A000309,2026-07-23 05:58:23.500349,Low,True,3.4
T002581,A000310,2024-09-11 07:22:13.017695,Low,True,3.5
T002582,A000310,2026-04-25 23:30:24.083446,Low,True,6.9
T002583,A000310,2023-12-31 09:13:43.075457,High,True,3.2
T002584,A000310,2026-05-26 05:19:38.276480,Medium,False,
T002585,A000310,2025-04-19 06:59:39.175527,High,True,4.3
T002586,A000310,2026-04-08 21:22:09.261519,,True,4.9
T002587,A000310,2025-11-23 23:06:45.356857,Low,True,6.4
T002588,A000310,2025-06-23 19:55:04.485533,,True,5.5
T002589,A000310,2024-08-25 10:37:00.571509,Medium,True,0.5
T002590,A000310,2025-08-03 07:46:41.629335,,True,6.1
T002591,A000310,2025-06-12 02:09:50.244382,Low,True,4.4
T002592,A000311,2025-01-19 06:23:10.488870,Low,True,2.1
T002593,A000311,2025-10-29 13:33:41.965310,Low,True,5.7
T002594,A000311,2025-06-09 11:05:52.152470,Low,True,7.0
T002595,A000311,2025-02-21 01:21:47.556493,Medium,True,2.9
T002596,A000311,2026-04-10 22:57:47.119954,Low,True,0.9
T002597,A000311,2025-03-20 13:47:05.093803,Medium,True,5.5
T002598,A000311,2026-03-28 13:10:34.758130,High,True,4.5
T002599,A000312,2026-05-16 23:20:22.191388,Low,False,
T002600,A000312,2025-06-01 08:41:09.575082,,True,9.3
T002601,A000312,2025-09-24 18:17:44.567152,High,False,
T002602,A000312,2026-06-21 14:31:05.446409,,True,2.9
T002603,A000312,2025-08-07 00:52:09.074915,Low,True,4.9
T002604,A000312,2026-04-14 22:09:11.403903,Medium,True,4.0
T002605,A000312,2024-08-02 13:54:05.115082,Medium,False,
T002606,A000312,2025-03-17 04:32:17.876640,Medium,True,1.3
T002607,A000313,2026-02-13 16:48:47.978496,Low,True,4.4
T002608,A000313,2026-03-30 09:41:10.768619,Medium,False,
T002609,A000313,2026-04-14 10:44:42.653202,High,True,5.5
T002610,A000313,2026-03-01 07:56:43.666377,Low,True,6.5
T002611,A000313,2026-05-14 04:32:37.016708,High,True,4.2
T002612,A000313,2026-02-10 13:09:58.432287,Low,True,1.4
T002613,A000314,2024-12-15 15:36:51.391067,Medium,True,4.2
T002614,A000314,2024-09-19 13:45:47.922077,High,True,3.6
T002615,A000314,2025-07-09 22:33:49.504068,Medium,True,1.3
T002616,A000314,2024-08-05 16:01:33.240758,Low,True,1.6
T002617,A000314,2025-10-13 04:33:39.426832,Low,True,1.9
T002618,A000314,2024-12-28 17:41:44.496520,Medium,False,
T002619,A000314,2026-07-26 19:36:44.141111,Medium,False,
T002620,A000314,2026-03-31 17:04:01.657068,Low,False,
T002621,A000314,2026-04-20 18:25:52.220095,Low,True,7.6
T002622,A000314,2025-08-04 01:52:55.857040,High,False,
T002623,A000314,2025-02-26 21:26:30.471607,,True,5.9
T002624,A000314,2024-10-06 18:45:24.050909,Medium,True,4.3
T002625,A000314,2025-04-16 21:01:52.059270,Low,False,
T002626,A000314,2025-07-29 20:19:56.345899,Medium,False,
T002627,A000314,2025-08-03 09:52:01.438589,,True,0.9
T002628,A000314,2024-12-05 01:26:33.075106,Medium,True,1.6
T002629,A000315,2024-12-06 08:59:44.229873,Low,False,
T002630,A000315,2025-01-25 12:07:25.836005,High,False,
T002631,A000315,2024-12-29 13:55:01.614751,Medium,True,3.6
T002632,A000315,2025-05-11 14:34:16.078571,Low,True,4.3
T002633,A000315,2025-02-27 21:06:44.537293,Medium,True,7.3
T002634,A000315,2025-04-16 14:34:06.141603,,True,2.6
T002635,A000315,2025-04-13 01:37:21.671869,High,False,
T002636,A000315,2024-12-14 13:00:40.328814,Medium,True,1.2
T002637,A000316,2026-04-24 18:21:56.852810,Low,True,3.7
T002638,A000316,2026-08-09 20:54:23.185044,Low,True,1.2
T002639,A000316,2026-07-04 16:44:46.760011,Low,True,3.9
T002640,A000316,2026-01-19 08:41:12.618216,Low,True,1.5
T002641,A000316,2026-08-13 13:22:41.815684,Low,True,2.6
T002642,A000316,2026-07-01 17:21:39.972604,Low,True,3.0
T002643,A000316,2026-06-18 20:56:10.876684,Medium,True,4.1
T002644,A000316,2026-08-05 01:03:46.447405,Medium,True,4.0
T002645,A000317,2026-07-16 23:05:45.891031,Low,True,4.8
T002646,A000317,2026-01-09 14:20:49.169443,Medium,True,1.6
T002647,A000317,2025-10-27 15:37:19.943851,Low,True,2.0
T002648,A000317,2026-05-24 08:27:00.956567,Low,True,12.2
T002649,A000317,2025-09-18 19:40:32.707794,,True,4.6
T002650,A000317,2026-08-06 22:20:24.532023,,True,4.5
T002651,A000318,2026-06-10 06:42:33.546866,Medium,True,11.8
T002652,A000318,2025-12-28 23:45:52.099709,Low,True,10.4
T002653,A000318,2026-08-14 04:33:51.593181,High,False,
T002654,A000318,2025-10-10 12:33:24.958576,Low,False,
T002655,A000318,2025-11-22 20:05:20.027434,High,False,
T002656,A000318,2026-08-05 23:13:10.612005,Medium,True,4.0
T002657,A000318,2026-03-25 10:04:53.847846,,True,4.9
T002658,A000318,2025-09-10 01:01:37.972676,Low,True,1.9
T002659,A000318,2025-12-21 04:09:25.636123,Low,True,10.2
T002660,A000319,2026-03-14 23:53:21.096948,Low,True,1.5
T002661,A000319,2025-10-10 01:57:29.751652,Low,True,1.3
T002662,A000319,2026-02-17 08:22:32.149886,High,False,
T002663,A000319,2026-05-06 01:09:33.542941,Medium,True,4.1
T002664,A000320,2025-02-28 18:26:31.020963,Medium,True,7.7
T002665,A000320,2024-12-08 15:36:16.221954,Medium,True,3.2
T002666,A000320,2026-06-13 17:44:24.855194,Medium,True,6.0
T002667,A000320,2025-09-12 22:01:14.459490,,True,4.8
T002668,A000320,2025-09-13 02:13:51.678109,,True,1.4
T002669,A000320,2025-01-30 12:51:27.879832,Low,True,1.6
T002670,A000320,2025-04-29 06:24:33.658676,Medium,True,11.2
T002671,A000320,2026-04-10 01:41:17.078806,Medium,True,2.4
T002672,A000320,2024-03-23 09:13:33.390412,Medium,True,7.5
T002673,A000320,2026-05-02 18:41:20.797294,Low,True,6.5
T002674,A000320,2024-03-05 04:19:45.450734,Low,False,
T002675,A000320,2024-10-19 13:41:05.575443,,True,2.1
T002676,A000320,2025-02-22 12:28:17.506775,Low,True,2.7
T002677,A000320,2025-11-06 04:04:52.650389,,True,2.7
T002678,A000320,2026-03-28 23:49:24.811044,Medium,True,5.1
T002679,A000320,2026-01-23 02:54:44.250324,High,True,1.9
T002680,A000320,2024-10-29 09:29:42.921400,Low,True,3.5
T002681,A000320,2025-12-10 10:01:18.925591,Low,True,5.7
T002682,A000320,2026-01-20 06:36:07.234604,,False,
T002683,A000320,2025-03-23 18:58:31.529663,,True,1.6
T002684,A000320,2026-06-10 10:50:45.299764,High,True,2.0
T002685,A000321,2026-08-19 06:27:59.545298,High,True,3.1
T002686,A000321,2026-07-26 20:58:38.989301,High,False,
T002687,A000321,2026-08-03 05:36:06.078477,High,True,5.6
T002688,A000321,2026-08-24 12:06:53.447894,Medium,False,
T002689,A000323,2024-08-18 19:05:15.788981,Low,True,5.1
T002690,A000323,2024-06-26 22:10:45.926409,Low,True,3.4
T002691,A000323,2024-06-01 09:42:31.824377,Low,True,4.1
T002692,A000323,2024-09-18 17:03:30.368468,Medium,True,4.9
T002693,A000323,2024-09-17 16:10:31.411401,Medium,True,3.3
T002694,A000323,2024-07-11 22:25:40.959177,High,False,
T002695,A000324,2023-11-25 12:47:39.220005,Low,True,3.4
T002696,A000324,2024-09-21 21:29:18.734855,Low,True,4.1
T002697,A000324,2023-11-04 16:04:49.800662,Low,False,
T002698,A000324,2025-09-06 09:06:26.116901,Medium,True,3.2
T002699,A000324,2024-08-10 21:06:15.300743,Low,False,
T002700,A000324,2025-12-20 11:35:58.626578,High,True,9.0
T002701,A000324,2024-09-07 06:55:14.690568,Medium,True,3.6
T002702,A000324,2023-08-23 19:19:44.778758,Medium,True,1.4
T002703,A000324,2023-06-28 12:37:07.984630,Medium,True,3.5
T002704,A000324,2025-04-13 01:04:20.335291,Medium,True,2.6
T002705,A000324,2025-11-13 11:01:58.231550,Low,True,0.8
T002706,A000324,2025-06-03 09:15:40.969621,,True,6.9
T002707,A000324,2026-02-08 22:24:41.782512,,True,11.5
T002708,A000324,2024-01-10 09:25:45.805486,Low,False,
T002709,A000324,2024-03-11 00:45:02.371308,Low,True,2.7
T002710,A000324,2025-08-05 13:45:25.157379,Low,True,10.0
T002711,A000324,2025-09-06 17:25:55.725655,Low,True,8.3
T002712,A000325,2025-07-03 15:19:20.546656,Low,True,3.0
T002713,A000325,2026-01-24 18:54:00.564416,Low,True,5.8
T002714,A000325,2026-02-24 15:50:44.848723,Medium,True,8.8
T002715,A000325,2026-01-25 17:37:17.320957,Low,False,
T002716,A000325,2026-05-10 15:26:06.850534,Low,True,0.5
T002717,A000325,2026-05-08 12:00:59.491105,Low,True,1.0
T002718,A000325,2025-05-14 21:57:50.675073,High,True,5.5
T002719,A000325,2026-02-11 01:46:50.778173,High,False,
T002720,A000325,2026-04-10 16:50:41.049760,Low,True,12.4
T002721,A000325,2026-04-16 11:43:55.071298,Low,True,2.6
T002722,A000326,2026-07-07 05:42:27.551153,Medium,True,4.1
T002723,A000326,2026-02-20 22:12:50.838667,,True,7.3
T002724,A000327,2025-10-13 07:03:58.720345,,False,
T002725,A000327,2026-07-11 16:32:11.753806,Low,True,1.4
T002726,A000327,2025-10-27 10:35:30.038194,Low,True,6.3
T002727,A000327,2026-07-01 14:11:32.777359,High,True,4.0
T002728,A000327,2025-08-13 14:33:06.494283,,True,3.7
T002729,A000329,2024-03-18 11:10:41.737574,Low,True,2.5
T002730,A000329,2025-05-09 19:02:54.644592,Medium,True,4.1
T002731,A000329,2024-01-02 19:50:06.797460,Medium,True,1.7
T002732,A000329,2023-11-03 20:23:21.795690,High,True,2.7
T002733,A000329,2024-08-06 01:53:06.158737,Low,True,2.1
T002734,A000329,2025-03-18 08:02:18.698142,Medium,True,3.2
T002735,A000329,2025-11-27 09:35:05.211051,High,True,4.3
T002736,A000329,2025-05-26 18:39:43.957897,Medium,True,2.8
T002737,A000329,2025-07-30 07:23:19.466649,Low,True,4.5
T002738,A000330,2026-08-05 08:39:35.344213,Low,True,1.8
T002739,A000330,2026-08-01 05:37:30.481113,Medium,False,
T002740,A000330,2026-08-15 21:40:57.170779,Medium,True,1.4
T002741,A000331,2026-03-14 21:46:13.528379,Medium,True,2.1
T002742,A000331,2026-01-22 04:57:06.467595,Low,True,3.9
T002743,A000331,2025-12-31 00:34:32.898573,Low,True,1.7
T002744,A000331,2026-08-03 06:57:43.107879,,True,4.8
T002745,A000331,2025-12-11 08:50:22.341612,Low,True,0.9
T002746,A000331,2026-03-30 08:18:15.568786,Low,True,5.3
T002747,A000331,2025-12-27 15:59:28.727064,Medium,True,1.7
T002748,A000331,2025-12-22 16:24:11.551705,High,True,4.2
T002749,A000332,2026-01-16 03:51:49.579280,Low,True,3.8
T002750,A000332,2026-04-28 07:17:28.111125,Low,True,4.7
T002751,A000332,2026-04-23 15:39:35.986955,Medium,True,1.1
T002752,A000332,2025-06-20 07:42:20.058783,Low,True,9.2
T002753,A000332,2026-03-28 01:25:40.121240,Low,True,4.7
T002754,A000332,2026-05-27 05:50:16.327889,Medium,True,2.2
T002755,A000332,2026-06-05 03:12:06.423026,Low,False,
T002756,A000332,2026-01-06 20:02:36.335376,Medium,True,7.0
T002757,A000332,2025-07-22 12:35:17.488876,Low,True,5.2
T002758,A000333,2025-06-14 03:43:40.516810,Low,True,5.7
T002759,A000333,2025-06-20 09:46:38.172618,,True,3.3
T002760,A000333,2025-04-12 10:36:21.472685,Low,True,0.8
T002761,A000333,2025-10-02 20:57:46.001941,High,True,7.6
T002762,A000333,2026-02-21 18:34:43.080242,Low,True,5.0
T002763,A000333,2025-11-25 19:15:29.328422,Low,True,2.6
T002764,A000333,2026-04-09 23:27:02.060075,High,True,2.2
T002765,A000333,2024-02-15 23:49:24.480175,Low,True,2.0
T002766,A000333,2023-11-10 20:36:57.063233,Low,True,2.6
T002767,A000333,2024-06-21 03:00:45.278126,Medium,False,
T002768,A000333,2023-12-25 19:28:43.735621,Low,True,7.3
T002769,A000333,2025-08-01 14:08:25.741793,High,True,5.5
T002770,A000333,2023-10-14 03:03:02.248682,,True,1.9
T002771,A000333,2025-02-14 07:08:08.752662,,True,4.1
T002772,A000333,2026-04-05 19:58:18.067394,Low,True,6.3
T002773,A000333,2023-11-03 20:51:09.534542,Low,True,3.6
T002774,A000333,2026-01-15 16:32:36.495061,Medium,True,5.6
T002775,A000333,2025-09-01 17:16:45.031676,Medium,True,6.2
T002776,A000333,2024-04-01 08:08:13.028717,Low,True,5.7
T002777,A000333,2024-07-26 17:10:00.579535,Low,True,11.8
T002778,A000333,2026-01-06 16:15:16.081595,Low,True,16.2
T002779,A000333,2024-01-19 15:20:31.514239,High,True,4.9
T002780,A000334,2024-09-14 10:09:02.458043,High,True,2.1
T002781,A000334,2026-03-09 16:52:48.180380,Low,True,1.0
T002782,A000334,2026-08-13 22:44:21.476534,Low,False,
T002783,A000334,2025-03-06 12:36:20.408540,Medium,True,10.4
T002784,A000334,2024-11-30 20:14:21.157114,Medium,True,7.5
T002785,A000334,2026-08-20 00:16:53.324534,Medium,True,1.2
T002786,A000334,2024-11-06 11:44:03.797480,Medium,True,9.9
T002787,A000334,2023-11-22 11:04:32.840153,High,True,2.5
T002788,A000334,2025-03-27 18:37:07.783451,Low,True,1.5
